s3_zip_name	s3_zip_size
flight_14_33/flight_14_33_price_2017-06-29.zip	13996067
flight_14_33/flight_14_33_price_2017-07-01.zip	13884057
flight_14_34/flight_14_34_price_2017-06-23.zip	15731383
flight_14_34/flight_14_34_price_2017-06-25.zip	15833366
flight_14_34/flight_14_34_price_2017-06-29.zip	9341487
flight_14_34/flight_14_34_price_2017-07-01.zip	15658828
flight_14_35/flight_14_35_price_2017-06-23.zip	8341575
flight_14_35/flight_14_35_price_2017-06-25.zip	13203751
flight_14_35/flight_14_35_price_2017-07-01.zip	13009960
flight_14_36/flight_14_36_price_2017-06-25.zip	19595461
flight_14_36/flight_14_36_price_2017-07-01.zip	19107767
flight_14_37/flight_14_37_price_2017-06-25.zip	7560021
flight_14_37/flight_14_37_price_2017-07-01.zip	318467
flight_14_4/flight_14_4_price_2017-06-23.zip	13210017
flight_14_4/flight_14_4_price_2017-06-25.zip	13902831
flight_14_4/flight_14_4_price_2017-06-27.zip	13652001
flight_14_4/flight_14_4_price_2017-06-29.zip	13796954
flight_14_4/flight_14_4_price_2017-07-01.zip	13785016
flight_14_5/flight_14_5_price_2017-06-23.zip	13464846
flight_14_5/flight_14_5_price_2017-06-25.zip	13409941
flight_14_5/flight_14_5_price_2017-06-27.zip	13328378
flight_14_5/flight_14_5_price_2017-06-29.zip	13207353
flight_14_5/flight_14_5_price_2017-07-01.zip	13395141
flight_14_6/flight_14_6_price_2017-06-23.zip	11177347
flight_14_6/flight_14_6_price_2017-06-25.zip	11092946
flight_14_6/flight_14_6_price_2017-06-27.zip	10952333
flight_14_6/flight_14_6_price_2017-06-29.zip	10972866
flight_14_6/flight_14_6_price_2017-07-01.zip	10993697
flight_14_7/flight_14_7_price_2017-06-23.zip	10742499
flight_14_7/flight_14_7_price_2017-06-25.zip	10883182
flight_14_7/flight_14_7_price_2017-06-27.zip	10793905
flight_14_7/flight_14_7_price_2017-06-29.zip	10842259
flight_14_7/flight_14_7_price_2017-07-01.zip	10958778
flight_14_8/flight_14_8_price_2017-06-23.zip	9816800
flight_14_8/flight_14_8_price_2017-06-25.zip	9455596
flight_14_8/flight_14_8_price_2017-06-27.zip	9670084
flight_14_8/flight_14_8_price_2017-06-29.zip	9024695
flight_14_8/flight_14_8_price_2017-07-01.zip	9518316
flight_14_9/flight_14_9_price_2017-06-23.zip	11239226
flight_14_9/flight_14_9_price_2017-06-25.zip	11065490
flight_14_9/flight_14_9_price_2017-06-27.zip	11198628
flight_14_9/flight_14_9_price_2017-06-29.zip	11215848
flight_14_9/flight_14_9_price_2017-07-01.zip	11130975
flight_15_10/flight_15_10_price_2017-05-12.zip	14277857
flight_15_10/flight_15_10_price_2017-05-13.zip	14258080
flight_15_10/flight_15_10_price_2017-05-14.zip	14240801
flight_15_10/flight_15_10_price_2017-05-15.zip	14308308
flight_15_10/flight_15_10_price_2017-05-16.zip	14301578
flight_15_10/flight_15_10_price_2017-05-17.zip	14019878
flight_15_10/flight_15_10_price_2017-05-18.zip	14310763
flight_15_10/flight_15_10_price_2017-05-19.zip	14344974
flight_15_10/flight_15_10_price_2017-05-20.zip	14420295
flight_15_10/flight_15_10_price_2017-05-21.zip	10623323
flight_15_10/flight_15_10_price_2017-05-22.zip	14614730
flight_15_10/flight_15_10_price_2017-05-23.zip	14774233
flight_15_10/flight_15_10_price_2017-05-24.zip	15267388
flight_15_10/flight_15_10_price_2017-05-25.zip	15137105
flight_15_10/flight_15_10_price_2017-05-26.zip	14993639
flight_15_10/flight_15_10_price_2017-05-27.zip	15135052
flight_15_10/flight_15_10_price_2017-05-28.zip	15191818
flight_15_10/flight_15_10_price_2017-05-29.zip	15156372
flight_15_10/flight_15_10_price_2017-05-30.zip	15320377
flight_15_10/flight_15_10_price_2017-05-31.zip	15320886
flight_15_10/flight_15_10_price_2017-06-01.zip	15388826
flight_15_10/flight_15_10_price_2017-06-02.zip	15551408
flight_15_10/flight_15_10_price_2017-06-03.zip	15464844
flight_15_10/flight_15_10_price_2017-06-04.zip	12968390
flight_15_10/flight_15_10_price_2017-06-05.zip	15475610
flight_15_10/flight_15_10_price_2017-06-06.zip	14828652
flight_15_10/flight_15_10_price_2017-06-07.zip	14783430
flight_15_10/flight_15_10_price_2017-06-08.zip	14383995
flight_15_10/flight_15_10_price_2017-06-09.zip	14905333
flight_15_10/flight_15_10_price_2017-06-10.zip	15181563
flight_15_10/flight_15_10_price_2017-06-11.zip	15214781
flight_15_10/flight_15_10_price_2017-06-12.zip	15231099
flight_15_10/flight_15_10_price_2017-06-13.zip	14856039
flight_15_10/flight_15_10_price_2017-06-14.zip	14957970
flight_15_10/flight_15_10_price_2017-06-15.zip	15190259
flight_15_10/flight_15_10_price_2017-06-16.zip	15102845
flight_15_10/flight_15_10_price_2017-06-17.zip	15069057
flight_15_10/flight_15_10_price_2017-06-18.zip	15064288
flight_15_10/flight_15_10_price_2017-06-19.zip	14550332
flight_15_10/flight_15_10_price_2017-06-20.zip	14814903
flight_15_10/flight_15_10_price_2017-06-21.zip	14179143
flight_15_10/flight_15_10_price_2017-06-22.zip	14833478
flight_15_10/flight_15_10_price_2017-06-24.zip	15177977
flight_15_10/flight_15_10_price_2017-06-26.zip	9960175
flight_15_10/flight_15_10_price_2017-06-28.zip	13507233
flight_15_10/flight_15_10_price_2017-06-30.zip	13479578
flight_15_11/flight_15_11_price_2017-05-12.zip	15094294
flight_15_11/flight_15_11_price_2017-05-13.zip	15070776
flight_15_11/flight_15_11_price_2017-05-14.zip	15006678
flight_15_11/flight_15_11_price_2017-05-15.zip	15056081
flight_15_11/flight_15_11_price_2017-05-16.zip	15082368
flight_15_11/flight_15_11_price_2017-05-17.zip	15384080
flight_15_11/flight_15_11_price_2017-05-18.zip	15356876
flight_15_11/flight_15_11_price_2017-05-19.zip	15135885
flight_15_11/flight_15_11_price_2017-05-20.zip	15211180
flight_15_11/flight_15_11_price_2017-05-21.zip	14633623
flight_15_11/flight_15_11_price_2017-05-22.zip	15184602
flight_15_11/flight_15_11_price_2017-05-23.zip	15337400
flight_15_11/flight_15_11_price_2017-05-24.zip	15573768
flight_15_11/flight_15_11_price_2017-05-25.zip	15858800
flight_15_11/flight_15_11_price_2017-05-26.zip	15720717
flight_15_11/flight_15_11_price_2017-05-27.zip	15220165
flight_15_11/flight_15_11_price_2017-05-28.zip	15196543
flight_15_11/flight_15_11_price_2017-05-29.zip	15217038
flight_15_11/flight_15_11_price_2017-05-30.zip	15164915
flight_15_11/flight_15_11_price_2017-05-31.zip	15174029
flight_15_11/flight_15_11_price_2017-06-01.zip	15323136
flight_15_11/flight_15_11_price_2017-06-02.zip	14466349
flight_15_11/flight_15_11_price_2017-06-03.zip	15234472
flight_15_11/flight_15_11_price_2017-06-04.zip	7814716
flight_15_11/flight_15_11_price_2017-06-05.zip	15269875
flight_15_11/flight_15_11_price_2017-06-06.zip	15086998
flight_15_11/flight_15_11_price_2017-06-07.zip	15068405
flight_15_11/flight_15_11_price_2017-06-08.zip	15420005
flight_15_11/flight_15_11_price_2017-06-09.zip	15534033
flight_15_11/flight_15_11_price_2017-06-10.zip	15574579
flight_15_11/flight_15_11_price_2017-06-11.zip	15499176
flight_15_11/flight_15_11_price_2017-06-12.zip	15529382
flight_15_11/flight_15_11_price_2017-06-13.zip	15121827
flight_15_11/flight_15_11_price_2017-06-14.zip	15284792
flight_15_11/flight_15_11_price_2017-06-15.zip	15348734
flight_15_11/flight_15_11_price_2017-06-16.zip	15473936
flight_15_11/flight_15_11_price_2017-06-17.zip	15564753
flight_15_11/flight_15_11_price_2017-06-18.zip	15620654
flight_15_11/flight_15_11_price_2017-06-19.zip	15028240
flight_15_11/flight_15_11_price_2017-06-20.zip	15063000
flight_15_11/flight_15_11_price_2017-06-21.zip	14633965
flight_15_11/flight_15_11_price_2017-06-22.zip	15415773
flight_15_11/flight_15_11_price_2017-06-24.zip	15583498
flight_15_11/flight_15_11_price_2017-06-26.zip	15081823
flight_15_11/flight_15_11_price_2017-06-28.zip	13189042
flight_15_11/flight_15_11_price_2017-06-30.zip	13489426
flight_15_12/flight_15_12_price_2017-05-12.zip	12802512
flight_15_12/flight_15_12_price_2017-05-13.zip	12784379
flight_15_12/flight_15_12_price_2017-05-14.zip	12738716
flight_15_12/flight_15_12_price_2017-05-15.zip	12789024
flight_15_12/flight_15_12_price_2017-05-16.zip	12722414
flight_15_12/flight_15_12_price_2017-05-17.zip	12769365
flight_15_12/flight_15_12_price_2017-05-18.zip	12816893
flight_15_12/flight_15_12_price_2017-05-19.zip	12817342
flight_15_12/flight_15_12_price_2017-05-20.zip	12841465
flight_15_12/flight_15_12_price_2017-05-21.zip	12811303
flight_15_12/flight_15_12_price_2017-05-22.zip	12901758
flight_15_12/flight_15_12_price_2017-05-23.zip	12899800
flight_15_12/flight_15_12_price_2017-05-24.zip	12935357
flight_15_12/flight_15_12_price_2017-05-25.zip	10434051
flight_15_12/flight_15_12_price_2017-05-26.zip	12890523
flight_15_12/flight_15_12_price_2017-05-27.zip	12962165
flight_15_12/flight_15_12_price_2017-05-28.zip	12951208
flight_15_12/flight_15_12_price_2017-05-29.zip	12927516
flight_15_12/flight_15_12_price_2017-05-30.zip	12955947
flight_15_12/flight_15_12_price_2017-05-31.zip	12881565
flight_15_12/flight_15_12_price_2017-06-01.zip	13116153
flight_15_12/flight_15_12_price_2017-06-02.zip	9372274
flight_15_12/flight_15_12_price_2017-06-03.zip	13000587
flight_15_12/flight_15_12_price_2017-06-04.zip	6766646
flight_15_12/flight_15_12_price_2017-06-05.zip	12975010
flight_15_12/flight_15_12_price_2017-06-06.zip	12862045
flight_15_12/flight_15_12_price_2017-06-07.zip	12871312
flight_15_12/flight_15_12_price_2017-06-08.zip	13056139
flight_15_12/flight_15_12_price_2017-06-09.zip	13340485
flight_15_12/flight_15_12_price_2017-06-10.zip	13129934
flight_15_12/flight_15_12_price_2017-06-11.zip	13297453
flight_15_12/flight_15_12_price_2017-06-12.zip	13348158
flight_15_12/flight_15_12_price_2017-06-13.zip	13096512
flight_15_12/flight_15_12_price_2017-06-14.zip	13012480
flight_15_12/flight_15_12_price_2017-06-15.zip	12942275
flight_15_12/flight_15_12_price_2017-06-16.zip	13148996
flight_15_12/flight_15_12_price_2017-06-17.zip	13358320
flight_15_12/flight_15_12_price_2017-06-18.zip	13335069
flight_15_12/flight_15_12_price_2017-06-19.zip	12923398
flight_15_12/flight_15_12_price_2017-06-20.zip	13105665
flight_15_12/flight_15_12_price_2017-06-21.zip	12858664
flight_15_12/flight_15_12_price_2017-06-22.zip	13180406
flight_15_12/flight_15_12_price_2017-06-24.zip	13240078
flight_15_12/flight_15_12_price_2017-06-26.zip	12980055
flight_15_12/flight_15_12_price_2017-06-28.zip	12979266
flight_15_12/flight_15_12_price_2017-06-30.zip	11870516
flight_15_13/flight_15_13_price_2017-05-12.zip	14436693
flight_15_13/flight_15_13_price_2017-05-13.zip	14363720
flight_15_13/flight_15_13_price_2017-05-14.zip	14293830
flight_15_13/flight_15_13_price_2017-05-15.zip	12952408
flight_15_13/flight_15_13_price_2017-05-16.zip	14325146
flight_15_13/flight_15_13_price_2017-05-17.zip	11272413
flight_15_13/flight_15_13_price_2017-05-18.zip	14276952
flight_15_13/flight_15_13_price_2017-05-19.zip	14226290
flight_15_13/flight_15_13_price_2017-05-20.zip	14229584
flight_15_13/flight_15_13_price_2017-05-21.zip	14188182
flight_15_13/flight_15_13_price_2017-05-22.zip	14487230
flight_15_13/flight_15_13_price_2017-05-23.zip	13840324
flight_15_13/flight_15_13_price_2017-05-24.zip	14580919
flight_15_13/flight_15_13_price_2017-05-25.zip	9526206
flight_15_13/flight_15_13_price_2017-05-26.zip	14406744
flight_15_13/flight_15_13_price_2017-05-27.zip	14466364
flight_15_13/flight_15_13_price_2017-05-28.zip	14475355
flight_15_13/flight_15_13_price_2017-05-29.zip	14420074
flight_15_13/flight_15_13_price_2017-05-30.zip	14445856
flight_15_13/flight_15_13_price_2017-05-31.zip	14209917
flight_15_13/flight_15_13_price_2017-06-01.zip	14388560
flight_15_13/flight_15_13_price_2017-06-02.zip	3594663
flight_15_13/flight_15_13_price_2017-06-03.zip	14399824
flight_15_13/flight_15_13_price_2017-06-04.zip	12583445
flight_15_13/flight_15_13_price_2017-06-05.zip	14424680
flight_15_13/flight_15_13_price_2017-06-06.zip	13799903
flight_15_13/flight_15_13_price_2017-06-07.zip	14445566
flight_15_13/flight_15_13_price_2017-06-08.zip	14235420
flight_15_13/flight_15_13_price_2017-06-09.zip	14455155
flight_15_13/flight_15_13_price_2017-06-10.zip	14305483
flight_15_13/flight_15_13_price_2017-06-11.zip	14479452
flight_15_13/flight_15_13_price_2017-06-12.zip	14504585
flight_15_13/flight_15_13_price_2017-06-13.zip	14308674
flight_15_13/flight_15_13_price_2017-06-14.zip	14086408
flight_15_13/flight_15_13_price_2017-06-15.zip	14022125
flight_15_13/flight_15_13_price_2017-06-16.zip	14245522
flight_15_13/flight_15_13_price_2017-06-17.zip	14856118
flight_15_13/flight_15_13_price_2017-06-18.zip	14848216
flight_15_13/flight_15_13_price_2017-06-19.zip	12872590
flight_15_13/flight_15_13_price_2017-06-20.zip	14128308
flight_15_13/flight_15_13_price_2017-06-21.zip	14109467
flight_15_13/flight_15_13_price_2017-06-22.zip	14399739
flight_15_13/flight_15_13_price_2017-06-24.zip	14707808
flight_15_13/flight_15_13_price_2017-06-26.zip	12392624
flight_15_13/flight_15_13_price_2017-06-28.zip	12678721
flight_15_13/flight_15_13_price_2017-06-30.zip	13611441
flight_15_14/flight_15_14_price_2017-05-12.zip	19033905
flight_15_14/flight_15_14_price_2017-05-13.zip	18784502
flight_15_14/flight_15_14_price_2017-05-14.zip	18947072
flight_15_14/flight_15_14_price_2017-05-15.zip	15401183
flight_15_14/flight_15_14_price_2017-05-16.zip	18756020
flight_15_14/flight_15_14_price_2017-05-17.zip	3357706
flight_15_14/flight_15_14_price_2017-05-18.zip	19191706
flight_15_14/flight_15_14_price_2017-05-19.zip	18902755
flight_15_14/flight_15_14_price_2017-05-20.zip	19024172
flight_15_14/flight_15_14_price_2017-05-21.zip	16655936
flight_15_14/flight_15_14_price_2017-05-22.zip	19095062
flight_15_14/flight_15_14_price_2017-05-23.zip	18259289
flight_15_14/flight_15_14_price_2017-05-24.zip	19052629
flight_15_14/flight_15_14_price_2017-05-25.zip	17809133
flight_15_14/flight_15_14_price_2017-05-26.zip	19007517
flight_15_14/flight_15_14_price_2017-05-27.zip	18835036
flight_15_14/flight_15_14_price_2017-05-28.zip	19027101
flight_15_14/flight_15_14_price_2017-05-29.zip	19082228
flight_15_14/flight_15_14_price_2017-05-30.zip	19019527
flight_15_14/flight_15_14_price_2017-05-31.zip	18360707
flight_15_14/flight_15_14_price_2017-06-01.zip	19266341
flight_15_14/flight_15_14_price_2017-06-02.zip	6944518
flight_15_14/flight_15_14_price_2017-06-03.zip	19067684
flight_15_14/flight_15_14_price_2017-06-04.zip	16699988
flight_15_14/flight_15_14_price_2017-06-05.zip	18754894
flight_15_14/flight_15_14_price_2017-06-06.zip	17194441
flight_15_14/flight_15_14_price_2017-06-07.zip	15738097
flight_15_14/flight_15_14_price_2017-06-08.zip	12283095
flight_15_14/flight_15_14_price_2017-06-09.zip	18237386
flight_15_14/flight_15_14_price_2017-06-10.zip	17949016
flight_15_14/flight_15_14_price_2017-06-11.zip	18272273
flight_15_14/flight_15_14_price_2017-06-12.zip	18327115
flight_15_14/flight_15_14_price_2017-06-13.zip	18184448
flight_15_14/flight_15_14_price_2017-06-14.zip	18031819
flight_15_14/flight_15_14_price_2017-06-15.zip	18220283
flight_15_14/flight_15_14_price_2017-06-16.zip	18322903
flight_15_14/flight_15_14_price_2017-06-17.zip	18288943
flight_15_14/flight_15_14_price_2017-06-18.zip	18470682
flight_15_14/flight_15_14_price_2017-06-19.zip	15622065
flight_15_14/flight_15_14_price_2017-06-20.zip	14999727
flight_15_14/flight_15_14_price_2017-06-21.zip	15784516
flight_15_14/flight_15_14_price_2017-06-22.zip	17583961
flight_15_14/flight_15_14_price_2017-06-24.zip	18643275
flight_15_14/flight_15_14_price_2017-06-26.zip	15097336
flight_15_14/flight_15_14_price_2017-06-28.zip	14104064
flight_15_14/flight_15_14_price_2017-06-30.zip	16814721
flight_15_5/flight_15_5_price_2017-05-12.zip	16961627
flight_15_5/flight_15_5_price_2017-05-13.zip	16995657
flight_15_5/flight_15_5_price_2017-05-14.zip	17013608
flight_15_5/flight_15_5_price_2017-05-15.zip	17009537
flight_15_5/flight_15_5_price_2017-05-16.zip	16941358
flight_15_5/flight_15_5_price_2017-05-17.zip	16970452
flight_15_5/flight_15_5_price_2017-05-18.zip	16989861
flight_15_5/flight_15_5_price_2017-05-19.zip	16959660
flight_15_5/flight_15_5_price_2017-05-20.zip	17177878
flight_15_5/flight_15_5_price_2017-05-21.zip	17071550
flight_15_5/flight_15_5_price_2017-05-22.zip	17160647
flight_15_5/flight_15_5_price_2017-05-23.zip	17069186
flight_15_5/flight_15_5_price_2017-05-24.zip	17271751
flight_15_5/flight_15_5_price_2017-05-25.zip	17355329
flight_15_5/flight_15_5_price_2017-05-26.zip	17389398
flight_15_5/flight_15_5_price_2017-05-27.zip	17470417
flight_15_5/flight_15_5_price_2017-05-28.zip	17350380
flight_15_5/flight_15_5_price_2017-05-29.zip	17532336
flight_15_5/flight_15_5_price_2017-05-30.zip	17538538
flight_15_5/flight_15_5_price_2017-05-31.zip	17516274
flight_15_5/flight_15_5_price_2017-06-01.zip	17631388
flight_15_5/flight_15_5_price_2017-06-02.zip	17602159
flight_15_5/flight_15_5_price_2017-06-03.zip	17586485
flight_15_5/flight_15_5_price_2017-06-04.zip	17608505
flight_15_5/flight_15_5_price_2017-06-05.zip	17544824
flight_15_5/flight_15_5_price_2017-06-06.zip	17496401
flight_15_5/flight_15_5_price_2017-06-07.zip	17316814
flight_15_5/flight_15_5_price_2017-06-08.zip	16920634
flight_15_5/flight_15_5_price_2017-06-09.zip	16611765
flight_15_5/flight_15_5_price_2017-06-10.zip	16585107
flight_15_5/flight_15_5_price_2017-06-11.zip	16647240
flight_15_5/flight_15_5_price_2017-06-12.zip	16697025
flight_15_5/flight_15_5_price_2017-06-13.zip	16365443
flight_15_5/flight_15_5_price_2017-06-14.zip	16602511
flight_15_5/flight_15_5_price_2017-06-15.zip	16577091
flight_15_5/flight_15_5_price_2017-06-16.zip	16748038
flight_15_5/flight_15_5_price_2017-06-17.zip	16832533
flight_15_5/flight_15_5_price_2017-06-18.zip	16860270
flight_15_5/flight_15_5_price_2017-06-19.zip	16287423
flight_15_5/flight_15_5_price_2017-06-20.zip	16441247
flight_15_5/flight_15_5_price_2017-06-21.zip	15074476
flight_15_5/flight_15_5_price_2017-06-22.zip	17059942
flight_15_5/flight_15_5_price_2017-06-24.zip	17601929
flight_15_5/flight_15_5_price_2017-06-26.zip	17043596
flight_15_5/flight_15_5_price_2017-06-28.zip	16664807
flight_15_5/flight_15_5_price_2017-06-30.zip	15470924
flight_15_6/flight_15_6_price_2017-05-12.zip	18223681
flight_15_6/flight_15_6_price_2017-05-13.zip	18338158
flight_15_6/flight_15_6_price_2017-05-14.zip	18289682
flight_15_6/flight_15_6_price_2017-05-15.zip	18235439
flight_15_6/flight_15_6_price_2017-05-16.zip	18177189
flight_15_6/flight_15_6_price_2017-05-17.zip	18430485
flight_15_6/flight_15_6_price_2017-05-18.zip	18485874
flight_15_6/flight_15_6_price_2017-05-19.zip	18365797
flight_15_6/flight_15_6_price_2017-05-20.zip	18557453
flight_15_6/flight_15_6_price_2017-05-21.zip	18458030
flight_15_6/flight_15_6_price_2017-05-22.zip	18558341
flight_15_6/flight_15_6_price_2017-05-23.zip	18616487
flight_15_6/flight_15_6_price_2017-05-24.zip	18719407
flight_15_6/flight_15_6_price_2017-05-25.zip	18703563
flight_15_6/flight_15_6_price_2017-05-26.zip	18699877
flight_15_6/flight_15_6_price_2017-05-27.zip	18761188
flight_15_6/flight_15_6_price_2017-05-28.zip	18795814
flight_15_6/flight_15_6_price_2017-05-29.zip	18767232
flight_15_6/flight_15_6_price_2017-05-30.zip	18785722
flight_15_6/flight_15_6_price_2017-05-31.zip	18748447
flight_15_6/flight_15_6_price_2017-06-01.zip	18940524
flight_15_6/flight_15_6_price_2017-06-02.zip	18861997
flight_15_6/flight_15_6_price_2017-06-03.zip	18843173
flight_15_6/flight_15_6_price_2017-06-04.zip	18878089
flight_15_6/flight_15_6_price_2017-06-05.zip	18795050
flight_15_6/flight_15_6_price_2017-06-06.zip	18376228
flight_15_6/flight_15_6_price_2017-06-07.zip	18145633
flight_15_6/flight_15_6_price_2017-06-08.zip	17504483
flight_15_6/flight_15_6_price_2017-06-09.zip	16426483
flight_15_6/flight_15_6_price_2017-06-10.zip	17595866
flight_15_6/flight_15_6_price_2017-06-11.zip	17406224
flight_15_6/flight_15_6_price_2017-06-12.zip	17587082
flight_15_6/flight_15_6_price_2017-06-13.zip	17437838
flight_15_6/flight_15_6_price_2017-06-14.zip	17457871
flight_15_6/flight_15_6_price_2017-06-15.zip	17644182
flight_15_6/flight_15_6_price_2017-06-16.zip	17617076
flight_15_6/flight_15_6_price_2017-06-17.zip	17584336
flight_15_6/flight_15_6_price_2017-06-18.zip	17573307
flight_15_6/flight_15_6_price_2017-06-19.zip	16816624
flight_15_6/flight_15_6_price_2017-06-20.zip	17174966
flight_15_6/flight_15_6_price_2017-06-21.zip	15419322
flight_15_6/flight_15_6_price_2017-06-22.zip	18278271
flight_15_6/flight_15_6_price_2017-06-24.zip	18548071
flight_15_6/flight_15_6_price_2017-06-26.zip	18143610
flight_15_6/flight_15_6_price_2017-06-28.zip	12538352
flight_15_6/flight_15_6_price_2017-06-30.zip	17072270
flight_15_7/flight_15_7_price_2017-05-12.zip	14746733
flight_15_7/flight_15_7_price_2017-05-13.zip	14758848
flight_15_7/flight_15_7_price_2017-05-14.zip	14751254
flight_15_7/flight_15_7_price_2017-05-15.zip	14704049
flight_15_7/flight_15_7_price_2017-05-16.zip	14826894
flight_15_7/flight_15_7_price_2017-05-17.zip	14709331
flight_15_7/flight_15_7_price_2017-05-18.zip	14671186
flight_15_7/flight_15_7_price_2017-05-19.zip	6263572
flight_15_7/flight_15_7_price_2017-05-20.zip	14682302
flight_15_7/flight_15_7_price_2017-05-21.zip	14657909
flight_15_7/flight_15_7_price_2017-05-22.zip	14866968
flight_15_7/flight_15_7_price_2017-05-23.zip	14894636
flight_15_7/flight_15_7_price_2017-05-24.zip	14919837
flight_15_7/flight_15_7_price_2017-05-25.zip	15031409
flight_15_7/flight_15_7_price_2017-05-26.zip	15025375
flight_15_7/flight_15_7_price_2017-05-27.zip	14951324
flight_15_7/flight_15_7_price_2017-05-28.zip	14882436
flight_15_7/flight_15_7_price_2017-05-29.zip	14870991
flight_15_7/flight_15_7_price_2017-05-30.zip	14862610
flight_15_7/flight_15_7_price_2017-05-31.zip	14837898
flight_15_7/flight_15_7_price_2017-06-01.zip	14950097
flight_15_7/flight_15_7_price_2017-06-02.zip	14863825
flight_15_7/flight_15_7_price_2017-06-03.zip	14884532
flight_15_7/flight_15_7_price_2017-06-04.zip	14862261
flight_15_7/flight_15_7_price_2017-06-05.zip	14861183
flight_15_7/flight_15_7_price_2017-06-06.zip	14804260
flight_15_7/flight_15_7_price_2017-06-07.zip	14787588
flight_15_7/flight_15_7_price_2017-06-08.zip	14117002
flight_15_7/flight_15_7_price_2017-06-09.zip	14186050
flight_15_7/flight_15_7_price_2017-06-10.zip	14531613
flight_15_7/flight_15_7_price_2017-06-11.zip	14547712
flight_15_7/flight_15_7_price_2017-06-12.zip	14557731
flight_15_7/flight_15_7_price_2017-06-13.zip	14309775
flight_15_7/flight_15_7_price_2017-06-14.zip	14382454
flight_15_7/flight_15_7_price_2017-06-15.zip	14581035
flight_15_7/flight_15_7_price_2017-06-16.zip	14792093
flight_15_7/flight_15_7_price_2017-06-17.zip	14610098
flight_15_7/flight_15_7_price_2017-06-18.zip	14604232
flight_15_7/flight_15_7_price_2017-06-19.zip	14078527
flight_15_7/flight_15_7_price_2017-06-20.zip	14135535
flight_15_7/flight_15_7_price_2017-06-21.zip	13479258
flight_15_7/flight_15_7_price_2017-06-22.zip	14601756
flight_15_7/flight_15_7_price_2017-06-24.zip	15133064
flight_15_7/flight_15_7_price_2017-06-26.zip	14615381
flight_15_7/flight_15_7_price_2017-06-28.zip	9042921
flight_15_7/flight_15_7_price_2017-06-30.zip	13294606
flight_15_8/flight_15_8_price_2017-05-12.zip	11581887
flight_15_8/flight_15_8_price_2017-05-13.zip	11531779
flight_15_8/flight_15_8_price_2017-05-14.zip	11490866
flight_15_8/flight_15_8_price_2017-05-15.zip	11506905
flight_15_8/flight_15_8_price_2017-05-16.zip	11488887
flight_15_8/flight_15_8_price_2017-05-17.zip	11490784
flight_15_8/flight_15_8_price_2017-05-18.zip	11528144
flight_15_8/flight_15_8_price_2017-05-19.zip	6392128
flight_15_8/flight_15_8_price_2017-05-20.zip	11577334
flight_15_8/flight_15_8_price_2017-05-21.zip	11604587
flight_15_8/flight_15_8_price_2017-05-22.zip	11840392
flight_15_8/flight_15_8_price_2017-05-23.zip	11821079
flight_15_8/flight_15_8_price_2017-05-24.zip	11868766
flight_15_8/flight_15_8_price_2017-05-25.zip	12032499
flight_15_8/flight_15_8_price_2017-05-26.zip	12019163
flight_15_8/flight_15_8_price_2017-05-27.zip	11982263
flight_15_8/flight_15_8_price_2017-05-28.zip	12027711
flight_15_8/flight_15_8_price_2017-05-29.zip	11998692
flight_15_8/flight_15_8_price_2017-05-30.zip	11956319
flight_15_8/flight_15_8_price_2017-05-31.zip	11950193
flight_15_8/flight_15_8_price_2017-06-01.zip	12154963
flight_15_8/flight_15_8_price_2017-06-02.zip	12138522
flight_15_8/flight_15_8_price_2017-06-03.zip	11952760
flight_15_8/flight_15_8_price_2017-06-04.zip	12068444
flight_15_8/flight_15_8_price_2017-06-05.zip	12018033
flight_15_8/flight_15_8_price_2017-06-06.zip	12067659
flight_15_8/flight_15_8_price_2017-06-07.zip	11907182
flight_15_8/flight_15_8_price_2017-06-08.zip	12421686
flight_15_8/flight_15_8_price_2017-06-09.zip	12550273
flight_15_8/flight_15_8_price_2017-06-10.zip	12571832
flight_15_8/flight_15_8_price_2017-06-11.zip	12453972
flight_15_8/flight_15_8_price_2017-06-12.zip	12425327
flight_15_8/flight_15_8_price_2017-06-13.zip	12158922
flight_15_8/flight_15_8_price_2017-06-14.zip	11827723
flight_15_8/flight_15_8_price_2017-06-15.zip	12286041
flight_15_8/flight_15_8_price_2017-06-16.zip	12314320
flight_15_8/flight_15_8_price_2017-06-17.zip	12310954
flight_15_8/flight_15_8_price_2017-06-18.zip	12230365
flight_15_8/flight_15_8_price_2017-06-19.zip	11846472
flight_15_8/flight_15_8_price_2017-06-20.zip	11826527
flight_15_8/flight_15_8_price_2017-06-21.zip	12112492
flight_15_8/flight_15_8_price_2017-06-22.zip	11465218
flight_15_8/flight_15_8_price_2017-06-24.zip	11561424
flight_15_8/flight_15_8_price_2017-06-26.zip	11415837
flight_15_8/flight_15_8_price_2017-06-28.zip	10898951
flight_15_8/flight_15_8_price_2017-06-30.zip	9925597
flight_15_9/flight_15_9_price_2017-05-12.zip	14582002
flight_15_9/flight_15_9_price_2017-05-13.zip	14143632
flight_15_9/flight_15_9_price_2017-05-14.zip	14171019
flight_15_9/flight_15_9_price_2017-05-15.zip	14188733
flight_15_9/flight_15_9_price_2017-05-16.zip	14243668
flight_15_9/flight_15_9_price_2017-05-17.zip	11756296
flight_15_9/flight_15_9_price_2017-05-18.zip	14222836
flight_15_9/flight_15_9_price_2017-05-19.zip	5996495
flight_15_9/flight_15_9_price_2017-05-20.zip	14109600
