12-05 11:31:16.528 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.38 GB + FREE:930.1 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:16.528 172.17.0.2:54321      253    #read-481 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.8 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:16.528 172.17.0.2:54321      253    #read-474 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.38 GB + FREE:930.1 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:16.528 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.38 GB + FREE:929.1 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:18.288 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:18.955 172.17.0.2:54321      253    #read-469 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:18.955 172.17.0.2:54321      253    #read-476 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:18.955 172.17.0.2:54321      253    #read-460 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:18.955 172.17.0.2:54321      253    #read-463 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:18.955 172.17.0.2:54321      253    #read-483 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:18.957 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.38 GB + FREE:928.8 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:19.124 172.17.0.2:54321      253    #read-464 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:19.124 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:19.124 172.17.0.2:54321      253    #read-485 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:20.989 172.17.0.2:54321      253    #read-460 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:20.989 172.17.0.2:54321      253    #read-464 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:20.989 172.17.0.2:54321      253    #read-485 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:21.330 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:21.669 172.17.0.2:54321      253    #read-463 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:21.669 172.17.0.2:54321      253    #read-460 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:21.669 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.38 GB + FREE:929.4 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:21.669 172.17.0.2:54321      253    #read-476 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:21.330 172.17.0.2:54321      253    #read-474 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.7 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:21.840 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.5 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:22.011 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.6 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:22.176 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.38 GB + FREE:929.8 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:22.346 172.17.0.2:54321      253    #e Thread WARN: Swapping!  GC CALLBACK, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.8 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:22.346 172.17.0.2:54321      253    #read-460 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.8 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:22.346 172.17.0.2:54321      253    #read-455 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.8 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:22.346 172.17.0.2:54321      253    #read-463 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.8 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
12-05 11:31:22.862 172.17.0.2:54321      253    #read-455 WARN: Swapping!  OOM, (K/V:1.83 GB + POJO:4.37 GB + FREE:930.8 MB == MEM_MAX:7.11 GB), desiredKV=910.3 MB OOM!
